Point_ID,tratamiento,Year,Date,Red,NIR,NDVI,SAVI
86,sector no restaurado,2002,2002-04-24,0.16,0.232,0.186,0.122
86,sector no restaurado,2002,2002-04-25,0.189,0.246,0.131,0.091
86,sector no restaurado,2002,2002-04-26,0.347,0.37,0.033,0.029
86,sector no restaurado,2002,2002-04-27,0.154,0.217,0.17,0.109
86,sector no restaurado,2002,2002-04-28,0.594,0.602,0.007,0.008
86,sector no restaurado,2002,2002-04-29,0.162,0.207,0.124,0.079
86,sector no restaurado,2002,2002-04-30,0.207,0.273,0.137,0.101
86,sector no restaurado,2002,2002-05-01,0.152,0.213,0.165,0.104
86,sector no restaurado,2002,2002-05-02,0.168,0.216,0.126,0.082
86,sector no restaurado,2002,2002-05-03,0.175,0.238,0.153,0.104
86,sector no restaurado,2002,2002-05-04,0.192,0.265,0.16,0.114
86,sector no restaurado,2002,2002-05-05,0.371,0.378,0.008,0.008
86,sector no restaurado,2002,2002-05-06,0.172,0.212,0.105,0.068
86,sector no restaurado,2002,2002-05-07,0.236,0.311,0.137,0.107
86,sector no restaurado,2002,2002-05-08,0.173,0.214,0.108,0.07
86,sector no restaurado,2002,2002-05-09,,,,
86,sector no restaurado,2002,2002-05-10,0.178,0.227,0.121,0.082
86,sector no restaurado,2002,2002-05-11,0.164,0.213,0.13,0.084
86,sector no restaurado,2002,2002-05-12,0.217,0.275,0.117,0.087
86,sector no restaurado,2002,2002-05-13,0.156,0.21,0.147,0.093
86,sector no restaurado,2002,2002-05-14,0.729,0.764,0.024,0.027
86,sector no restaurado,2002,2002-05-15,0.161,0.226,0.169,0.111
86,sector no restaurado,2002,2002-05-16,0.22,0.282,0.123,0.093
86,sector no restaurado,2002,2002-05-17,0.19,0.279,0.19,0.138
86,sector no restaurado,2002,2002-05-18,0.413,0.433,0.023,0.022
86,sector no restaurado,2002,2002-05-19,0.727,0.724,-0.002,-0.002
86,sector no restaurado,2002,2002-05-20,0.107,0.131,0.103,0.05
86,sector no restaurado,2002,2002-05-21,0.222,0.289,0.13,0.099
86,sector no restaurado,2002,2002-05-22,0.194,0.244,0.113,0.079
86,sector no restaurado,2002,2002-05-23,0.206,0.258,0.114,0.082
86,sector no restaurado,2002,2002-05-24,0.168,0.212,0.116,0.075
86,sector no restaurado,2002,2002-05-25,,,,
86,sector no restaurado,2002,2002-05-26,0.81,0.804,-0.004,-0.004
86,sector no restaurado,2002,2002-05-27,0.126,0.202,0.232,0.138
86,sector no restaurado,2002,2002-05-28,0.499,0.497,-0.003,-0.003
86,sector no restaurado,2002,2002-05-29,0.365,0.389,0.032,0.028
86,sector no restaurado,2002,2002-05-30,0.228,0.297,0.131,0.101
86,sector no restaurado,2002,2002-05-31,0.172,0.219,0.12,0.079
86,sector no restaurado,2002,2002-06-01,0.208,0.261,0.113,0.082
86,sector no restaurado,2002,2002-06-02,0.178,0.242,0.151,0.104
86,sector no restaurado,2002,2002-06-03,0.189,0.241,0.12,0.083
86,sector no restaurado,2002,2002-06-04,0.219,0.277,0.116,0.087
86,sector no restaurado,2002,2002-06-05,0.258,0.287,0.055,0.043
86,sector no restaurado,2002,2002-06-06,0.235,0.3,0.123,0.096
86,sector no restaurado,2002,2002-06-07,0.191,0.239,0.11,0.076
86,sector no restaurado,2002,2002-06-08,0.257,0.323,0.114,0.092
86,sector no restaurado,2002,2002-06-09,0.187,0.243,0.13,0.09
86,sector no restaurado,2002,2002-06-10,,,,
86,sector no restaurado,2002,2002-06-11,0.184,0.242,0.135,0.093
86,sector no restaurado,2002,2002-06-12,0.178,0.223,0.111,0.074
86,sector no restaurado,2002,2002-06-13,0.21,0.272,0.13,0.095
86,sector no restaurado,2002,2002-06-14,0.18,0.231,0.124,0.084
86,sector no restaurado,2002,2002-06-15,0.233,0.296,0.119,0.092
86,sector no restaurado,2002,2002-06-16,0.185,0.241,0.132,0.091
86,sector no restaurado,2002,2002-06-17,0.281,0.347,0.105,0.087
86,sector no restaurado,2002,2002-06-18,0.196,0.236,0.093,0.065
86,sector no restaurado,2002,2002-06-19,0.193,0.241,0.111,0.077
86,sector no restaurado,2002,2002-06-20,0.213,0.274,0.126,0.093
86,sector no restaurado,2002,2002-06-21,0.183,0.232,0.118,0.08
86,sector no restaurado,2002,2002-06-22,0.24,0.305,0.121,0.095
86,sector no restaurado,2002,2002-06-23,0.18,0.218,0.096,0.064
86,sector no restaurado,2002,2002-06-24,0.39,0.414,0.029,0.027
86,sector no restaurado,2002,2002-06-25,0.184,0.237,0.126,0.087
86,sector no restaurado,2002,2002-06-26,,,,
86,sector no restaurado,2002,2002-06-27,0.18,0.231,0.124,0.084
86,sector no restaurado,2002,2002-06-28,0.185,0.223,0.094,0.064
86,sector no restaurado,2002,2002-06-29,0.131,0.156,0.086,0.047
86,sector no restaurado,2002,2002-06-30,0.583,0.603,0.017,0.017
86,sector no restaurado,2002,2002-07-01,0.863,0.873,0.006,0.007
86,sector no restaurado,2002,2002-07-02,0.926,0.906,-0.011,-0.013
86,sector no restaurado,2002,2002-07-03,0.956,0.93,-0.014,-0.016
86,sector no restaurado,2002,2002-07-04,1.024,0.977,-0.024,-0.029
86,sector no restaurado,2002,2002-07-05,1.089,1.058,-0.014,-0.018
86,sector no restaurado,2002,2002-07-06,0.932,0.887,-0.025,-0.029
86,sector no restaurado,2002,2002-07-07,0.946,0.903,-0.023,-0.028
86,sector no restaurado,2002,2002-07-08,0.94,0.886,-0.029,-0.034
86,sector no restaurado,2002,2002-07-09,0.803,0.754,-0.031,-0.035
86,sector no restaurado,2002,2002-07-10,0.881,0.836,-0.026,-0.03
86,sector no restaurado,2002,2002-07-11,0.774,0.723,-0.034,-0.038
86,sector no restaurado,2002,2002-07-12,,,,
86,sector no restaurado,2002,2002-07-13,0.713,0.663,-0.036,-0.04
86,sector no restaurado,2002,2002-07-14,0.779,0.736,-0.028,-0.032
86,sector no restaurado,2002,2002-07-15,0.736,0.689,-0.033,-0.037
86,sector no restaurado,2002,2002-07-16,0.762,0.715,-0.032,-0.036
86,sector no restaurado,2002,2002-07-17,0.753,0.718,-0.024,-0.027
86,sector no restaurado,2002,2002-07-18,0.742,0.697,-0.031,-0.035
86,sector no restaurado,2002,2002-07-19,0.763,0.733,-0.02,-0.022
86,sector no restaurado,2002,2002-07-20,0.609,0.57,-0.034,-0.035
86,sector no restaurado,2002,2002-07-21,0.75,0.721,-0.02,-0.022
86,sector no restaurado,2002,2002-07-22,0.595,0.571,-0.021,-0.022
86,sector no restaurado,2002,2002-07-23,0.594,0.571,-0.02,-0.021
86,sector no restaurado,2002,2002-07-24,0.564,0.55,-0.012,-0.012
86,sector no restaurado,2002,2002-07-25,0.426,0.409,-0.02,-0.019
86,sector no restaurado,2002,2002-07-26,0.583,0.582,-0.001,-0.001
86,sector no restaurado,2002,2002-07-27,0.429,0.426,-0.003,-0.003
86,sector no restaurado,2002,2002-07-28,,,,
86,sector no restaurado,2002,2002-07-29,0.326,0.336,0.015,0.013
86,sector no restaurado,2002,2002-07-30,0.511,0.51,-0.001,-0.001
86,sector no restaurado,2002,2002-07-31,0.426,0.437,0.013,0.012
86,sector no restaurado,2002,2002-08-01,0.297,0.313,0.027,0.022
86,sector no restaurado,2002,2002-08-02,0.274,0.313,0.066,0.053
86,sector no restaurado,2002,2002-08-03,0.241,0.283,0.08,0.061
86,sector no restaurado,2002,2002-08-04,0.301,0.362,0.092,0.078
86,sector no restaurado,2002,2002-08-05,0.212,0.25,0.084,0.06
86,sector no restaurado,2002,2002-08-06,0.18,0.219,0.097,0.065
86,sector no restaurado,2002,2002-08-07,0.22,0.262,0.087,0.064
86,sector no restaurado,2002,2002-08-08,0.182,0.227,0.108,0.073
86,sector no restaurado,2002,2002-08-09,0.224,0.28,0.111,0.084
86,sector no restaurado,2002,2002-08-10,0.173,0.217,0.112,0.074
86,sector no restaurado,2002,2002-08-11,0.25,0.308,0.105,0.083
86,sector no restaurado,2002,2002-08-12,0.172,0.223,0.127,0.084
86,sector no restaurado,2002,2002-08-13,,,,
86,sector no restaurado,2002,2002-08-14,0.194,0.233,0.091,0.063
86,sector no restaurado,2002,2002-08-15,0.174,0.214,0.103,0.068
86,sector no restaurado,2002,2002-08-16,0.22,0.276,0.113,0.084
86,sector no restaurado,2002,2002-08-17,0.203,0.257,0.116,0.083
86,sector no restaurado,2002,2002-08-18,0.248,0.316,0.12,0.095
86,sector no restaurado,2002,2002-08-19,0.181,0.229,0.115,0.078
86,sector no restaurado,2002,2002-08-20,0.226,0.276,0.1,0.075
86,sector no restaurado,2002,2002-08-21,0.195,0.234,0.091,0.063
86,sector no restaurado,2002,2002-08-22,0.71,0.697,-0.009,-0.01
86,sector no restaurado,2002,2002-08-23,0.203,0.274,0.149,0.109
86,sector no restaurado,2002,2002-08-24,0.174,0.226,0.129,0.086
86,sector no restaurado,2002,2002-08-25,0.224,0.279,0.108,0.082
86,sector no restaurado,2002,2002-08-26,0.166,0.219,0.136,0.089
86,sector no restaurado,2002,2002-08-27,0.248,0.314,0.116,0.092
86,sector no restaurado,2002,2002-08-28,0.18,0.233,0.129,0.087
86,sector no restaurado,2002,2002-08-29,,,,
86,sector no restaurado,2002,2002-08-30,0.194,0.251,0.13,0.092
86,sector no restaurado,2002,2002-08-31,0.182,0.234,0.125,0.085
86,sector no restaurado,2002,2002-09-01,0.22,0.297,0.15,0.114
86,sector no restaurado,2002,2002-09-02,0.173,0.218,0.117,0.077
86,sector no restaurado,2002,2002-09-03,0.225,0.275,0.099,0.074
86,sector no restaurado,2002,2002-09-04,0.179,0.229,0.121,0.082
86,sector no restaurado,2002,2002-09-05,0.212,0.257,0.096,0.07
86,sector no restaurado,2002,2002-09-06,0.182,0.254,0.166,0.116
86,sector no restaurado,2002,2002-09-07,0.229,0.275,0.093,0.07
86,sector no restaurado,2002,2002-09-08,0.205,0.266,0.129,0.094
86,sector no restaurado,2002,2002-09-09,0.161,0.191,0.084,0.052
86,sector no restaurado,2002,2002-09-10,0.228,0.295,0.129,0.099
86,sector no restaurado,2002,2002-09-11,0.177,0.237,0.144,0.098
86,sector no restaurado,2002,2002-09-12,0.262,0.33,0.114,0.093
86,sector no restaurado,2002,2002-09-13,0.185,0.236,0.12,0.082
86,sector no restaurado,2002,2002-09-14,,,,
86,sector no restaurado,2002,2002-09-15,0.215,0.263,0.101,0.074
86,sector no restaurado,2002,2002-09-16,0.246,0.289,0.081,0.063
86,sector no restaurado,2002,2002-09-17,0.223,0.279,0.111,0.084
86,sector no restaurado,2002,2002-09-18,0.177,0.218,0.104,0.069
86,sector no restaurado,2002,2002-09-19,0.231,0.284,0.103,0.079
86,sector no restaurado,2002,2002-09-20,0.182,0.231,0.118,0.08
86,sector no restaurado,2002,2002-09-21,0.241,0.287,0.088,0.068
86,sector no restaurado,2002,2002-09-22,0.187,0.254,0.151,0.106
86,sector no restaurado,2002,2002-09-23,0.173,0.215,0.109,0.072
86,sector no restaurado,2002,2002-09-24,0.216,0.272,0.115,0.085
86,sector no restaurado,2002,2002-09-25,0.175,0.215,0.103,0.067
86,sector no restaurado,2002,2002-09-26,0.232,0.293,0.115,0.088
86,sector no restaurado,2002,2002-09-27,0.175,0.22,0.113,0.075
86,sector no restaurado,2002,2002-09-28,0.263,0.323,0.103,0.083
86,sector no restaurado,2002,2002-09-29,0.194,0.253,0.131,0.093
86,sector no restaurado,2002,2002-09-30,,,,
86,sector no restaurado,2002,2002-10-01,0.211,0.278,0.138,0.102
86,sector no restaurado,2002,2002-10-02,0.191,0.246,0.125,0.087
86,sector no restaurado,2002,2002-10-03,0.239,0.286,0.091,0.07
86,sector no restaurado,2002,2002-10-04,0.178,0.231,0.129,0.087
86,sector no restaurado,2002,2002-10-05,0.242,0.311,0.126,0.099
86,sector no restaurado,2002,2002-10-06,0.178,0.237,0.141,0.096
86,sector no restaurado,2002,2002-10-07,0.24,0.297,0.106,0.082
86,sector no restaurado,2002,2002-10-08,0.196,0.265,0.15,0.108
86,sector no restaurado,2002,2002-10-09,0.178,0.225,0.115,0.077
86,sector no restaurado,2002,2002-10-10,0.219,0.286,0.132,0.099
86,sector no restaurado,2002,2002-10-11,0.17,0.212,0.111,0.072
86,sector no restaurado,2002,2002-10-12,0.23,0.284,0.105,0.08
86,sector no restaurado,2002,2002-10-13,0.272,0.292,0.035,0.028
86,sector no restaurado,2002,2002-10-14,0.337,0.363,0.037,0.032
86,sector no restaurado,2002,2002-10-15,0.178,0.241,0.15,0.103
86,sector no restaurado,2002,2002-10-16,,,,
86,sector no restaurado,2002,2002-10-17,0.3,0.323,0.035,0.029
86,sector no restaurado,2002,2002-10-18,0.172,0.221,0.123,0.081
86,sector no restaurado,2002,2002-10-19,0.223,0.299,0.146,0.112
86,sector no restaurado,2002,2002-10-20,0.181,0.237,0.134,0.092
86,sector no restaurado,2002,2002-10-21,0.223,0.272,0.099,0.074
86,sector no restaurado,2002,2002-10-22,0.188,0.228,0.096,0.065
86,sector no restaurado,2002,2002-10-23,0.312,0.343,0.047,0.04
86,sector no restaurado,2002,2002-10-24,0.181,0.229,0.116,0.078
86,sector no restaurado,2002,2002-10-25,0.18,0.225,0.111,0.075
86,sector no restaurado,2002,2002-10-26,0.222,0.297,0.145,0.111
86,sector no restaurado,2002,2002-10-27,0.168,0.208,0.107,0.069
86,sector no restaurado,2002,2002-10-28,0.243,0.319,0.134,0.106
86,sector no restaurado,2002,2002-10-29,0.168,0.226,0.148,0.098
86,sector no restaurado,2002,2002-10-30,0.23,0.279,0.097,0.073
86,sector no restaurado,2002,2002-10-31,0.177,0.235,0.14,0.095
86,sector no restaurado,2002,2002-11-01,,,,
86,sector no restaurado,2002,2002-11-02,0.226,0.271,0.091,0.068
86,sector no restaurado,2002,2002-11-03,0.159,0.196,0.104,0.065
86,sector no restaurado,2002,2002-11-04,0.231,0.3,0.13,0.1
86,sector no restaurado,2002,2002-11-05,0.175,0.217,0.109,0.072
86,sector no restaurado,2002,2002-11-06,0.237,0.307,0.13,0.101
86,sector no restaurado,2002,2002-11-07,0.185,0.231,0.109,0.075
86,sector no restaurado,2002,2002-11-08,0.247,0.311,0.114,0.09
86,sector no restaurado,2002,2002-11-09,0.196,0.268,0.155,0.112
86,sector no restaurado,2002,2002-11-10,0.196,0.243,0.108,0.076
86,sector no restaurado,2002,2002-11-11,0.245,0.33,0.147,0.118
86,sector no restaurado,2002,2002-11-12,0.168,0.206,0.102,0.065
86,sector no restaurado,2002,2002-11-13,0.233,0.285,0.099,0.075
86,sector no restaurado,2002,2002-11-14,0.168,0.224,0.144,0.095
86,sector no restaurado,2002,2002-11-15,0.242,0.301,0.11,0.086
86,sector no restaurado,2002,2002-11-16,0.185,0.235,0.118,0.081
86,sector no restaurado,2002,2002-11-17,,,,
86,sector no restaurado,2002,2002-11-18,0.22,0.277,0.115,0.086
86,sector no restaurado,2002,2002-11-19,0.16,0.207,0.127,0.081
86,sector no restaurado,2002,2002-11-20,0.24,0.309,0.126,0.099
86,sector no restaurado,2002,2002-11-21,0.22,0.281,0.121,0.091
86,sector no restaurado,2002,2002-11-22,0.409,0.428,0.023,0.021
86,sector no restaurado,2002,2002-11-23,0.188,0.229,0.098,0.067
86,sector no restaurado,2002,2002-11-24,0.27,0.326,0.094,0.077
86,sector no restaurado,2002,2002-11-25,0.195,0.268,0.158,0.114
86,sector no restaurado,2002,2002-11-26,0.172,0.223,0.13,0.086
86,sector no restaurado,2002,2002-11-27,0.259,0.309,0.088,0.07
86,sector no restaurado,2002,2002-11-28,0.166,0.218,0.137,0.089
86,sector no restaurado,2002,2002-11-29,0.256,0.332,0.13,0.105
86,sector no restaurado,2002,2002-11-30,0.165,0.219,0.14,0.091
86,sector no restaurado,2002,2002-12-01,0.263,0.332,0.117,0.095
86,sector no restaurado,2002,2002-12-02,0.19,0.265,0.164,0.117
86,sector no restaurado,2002,2002-12-03,,,,
86,sector no restaurado,2002,2002-12-04,0.231,0.284,0.103,0.078
86,sector no restaurado,2002,2002-12-05,0.271,0.301,0.052,0.042
86,sector no restaurado,2002,2002-12-06,0.251,0.333,0.14,0.113
86,sector no restaurado,2002,2002-12-07,0.172,0.23,0.143,0.095
86,sector no restaurado,2002,2002-12-08,0.288,0.362,0.114,0.096
86,sector no restaurado,2002,2002-12-09,0.172,0.236,0.159,0.107
86,sector no restaurado,2002,2002-12-10,0.261,0.332,0.12,0.098
86,sector no restaurado,2002,2002-12-11,0.193,0.26,0.147,0.105
86,sector no restaurado,2002,2002-12-12,0.173,0.224,0.13,0.086
86,sector no restaurado,2002,2002-12-13,0.256,0.341,0.143,0.117
86,sector no restaurado,2002,2002-12-14,0.167,0.22,0.137,0.089
86,sector no restaurado,2002,2002-12-15,0.238,0.308,0.128,0.1
86,sector no restaurado,2002,2002-12-16,0.183,0.243,0.142,0.098
86,sector no restaurado,2002,2002-12-17,0.231,0.289,0.111,0.085
86,sector no restaurado,2002,2002-12-18,0.177,0.234,0.139,0.094
86,sector no restaurado,2002,2002-12-19,,,,
86,sector no restaurado,2002,2002-12-20,0.227,0.288,0.119,0.09
86,sector no restaurado,2002,2002-12-21,0.177,0.228,0.126,0.084
86,sector no restaurado,2002,2002-12-22,0.259,0.34,0.136,0.111
86,sector no restaurado,2002,2002-12-23,0.172,0.229,0.142,0.095
86,sector no restaurado,2002,2002-12-24,0.259,0.331,0.122,0.099
86,sector no restaurado,2002,2002-12-25,0.166,0.224,0.148,0.097
86,sector no restaurado,2002,2002-12-26,0.232,0.297,0.124,0.095
86,sector no restaurado,2002,2002-12-27,0.194,0.266,0.157,0.113
86,sector no restaurado,2002,2002-12-28,0.221,0.268,0.095,0.07
86,sector no restaurado,2002,2002-12-29,0.252,0.323,0.123,0.099
86,sector no restaurado,2002,2002-12-30,0.238,0.286,0.091,0.07
86,sector no restaurado,2002,2002-12-31,0.275,0.357,0.129,0.108
86,sector no restaurado,2002,2002-07-04,0.979,0.944,-0.018,-0.021
86,sector no restaurado,2002,2002-07-05,0.888,0.849,-0.022,-0.026
86,sector no restaurado,2002,2002-07-06,0.918,0.88,-0.021,-0.025
86,sector no restaurado,2002,2002-07-07,0.936,0.886,-0.027,-0.032
86,sector no restaurado,2002,2002-07-08,0.869,0.822,-0.028,-0.032
86,sector no restaurado,2002,2002-07-09,0.883,0.832,-0.03,-0.035
86,sector no restaurado,2002,2002-07-10,0.8,0.748,-0.033,-0.038
86,sector no restaurado,2002,2002-07-11,,,,
86,sector no restaurado,2002,2002-07-12,0.774,0.721,-0.035,-0.04
86,sector no restaurado,2002,2002-07-13,0.817,0.774,-0.027,-0.031
86,sector no restaurado,2002,2002-07-14,0.773,0.725,-0.032,-0.036
86,sector no restaurado,2002,2002-07-15,0.758,0.71,-0.033,-0.036
86,sector no restaurado,2002,2002-07-16,0.773,0.727,-0.031,-0.035
86,sector no restaurado,2002,2002-07-17,0.689,0.644,-0.033,-0.036
86,sector no restaurado,2002,2002-07-18,0.749,0.706,-0.029,-0.033
86,sector no restaurado,2002,2002-07-19,0.688,0.646,-0.032,-0.034
86,sector no restaurado,2002,2002-07-20,0.718,0.677,-0.029,-0.032
86,sector no restaurado,2002,2002-07-21,0.62,0.584,-0.03,-0.032
86,sector no restaurado,2002,2002-07-22,0.603,0.575,-0.024,-0.026
86,sector no restaurado,2002,2002-07-23,0.599,0.575,-0.021,-0.022
86,sector no restaurado,2002,2002-07-24,0.573,0.551,-0.02,-0.021
86,sector no restaurado,2002,2002-07-25,0.547,0.533,-0.013,-0.013
86,sector no restaurado,2002,2002-07-26,0.542,0.524,-0.017,-0.017
86,sector no restaurado,2002,2002-07-27,,,,
86,sector no restaurado,2002,2002-07-28,0.373,0.373,-0.001,-0.0
86,sector no restaurado,2002,2002-07-29,0.595,0.576,-0.017,-0.018
86,sector no restaurado,2002,2002-08-08,0.216,0.266,0.102,0.075
86,sector no restaurado,2002,2002-08-09,0.257,0.326,0.118,0.095
86,sector no restaurado,2002,2002-08-10,0.192,0.236,0.102,0.07
86,sector no restaurado,2002,2002-08-11,0.244,0.301,0.106,0.083
86,sector no restaurado,2002,2002-08-12,,,,
86,sector no restaurado,2002,2002-08-13,0.185,0.245,0.139,0.097
86,sector no restaurado,2002,2002-08-14,0.26,0.322,0.105,0.085
86,sector no restaurado,2002,2002-08-15,0.172,0.225,0.133,0.088
86,sector no restaurado,2002,2002-08-16,0.248,0.314,0.118,0.094
86,sector no restaurado,2002,2002-08-17,0.179,0.225,0.115,0.077
86,sector no restaurado,2002,2002-08-18,0.314,0.377,0.091,0.08
86,sector no restaurado,2002,2002-08-19,0.192,0.242,0.116,0.081
86,sector no restaurado,2002,2002-08-20,0.191,0.244,0.123,0.086
86,sector no restaurado,2002,2002-08-21,0.26,0.323,0.109,0.088
86,sector no restaurado,2002,2002-08-22,0.176,0.225,0.12,0.08
86,sector no restaurado,2002,2002-08-23,0.275,0.337,0.102,0.084
86,sector no restaurado,2002,2002-08-24,0.177,0.224,0.117,0.078
86,sector no restaurado,2002,2002-08-25,0.319,0.333,0.022,0.018
86,sector no restaurado,2002,2002-08-26,0.183,0.226,0.105,0.071
86,sector no restaurado,2002,2002-08-27,0.207,0.266,0.124,0.09
86,sector no restaurado,2002,2002-08-28,,,,
86,sector no restaurado,2002,2002-08-29,0.178,0.239,0.146,0.1
86,sector no restaurado,2002,2002-08-30,0.263,0.331,0.114,0.093
86,sector no restaurado,2002,2002-08-31,0.175,0.23,0.136,0.091
86,sector no restaurado,2002,2002-09-01,0.25,0.318,0.119,0.095
86,sector no restaurado,2002,2002-09-02,0.174,0.212,0.096,0.063
86,sector no restaurado,2002,2002-09-03,0.22,0.267,0.096,0.071
86,sector no restaurado,2002,2002-09-04,0.187,0.234,0.113,0.077
86,sector no restaurado,2002,2002-09-05,0.281,0.288,0.013,0.01
86,sector no restaurado,2002,2002-09-06,0.288,0.354,0.103,0.087
86,sector no restaurado,2002,2002-09-07,0.194,0.239,0.103,0.072
86,sector no restaurado,2002,2002-09-08,0.272,0.345,0.118,0.098
86,sector no restaurado,2002,2002-09-09,0.176,0.217,0.104,0.069
86,sector no restaurado,2002,2002-09-10,0.24,0.31,0.127,0.1
86,sector no restaurado,2002,2002-09-11,0.2,0.245,0.102,0.072
86,sector no restaurado,2002,2002-09-12,,,,
86,sector no restaurado,2002,2002-09-14,0.193,0.24,0.108,0.075
86,sector no restaurado,2002,2002-09-15,0.804,0.786,-0.012,-0.013
86,sector no restaurado,2002,2002-09-16,0.178,0.228,0.123,0.083
86,sector no restaurado,2002,2002-09-17,0.248,0.297,0.091,0.071
86,sector no restaurado,2002,2002-09-18,0.168,0.199,0.085,0.054
86,sector no restaurado,2002,2002-09-19,0.328,0.384,0.078,0.069
86,sector no restaurado,2002,2002-09-20,0.181,0.218,0.093,0.062
86,sector no restaurado,2002,2002-09-21,0.196,0.259,0.139,0.099
86,sector no restaurado,2002,2002-09-22,0.325,0.395,0.097,0.086
86,sector no restaurado,2002,2002-09-23,0.179,0.239,0.142,0.097
86,sector no restaurado,2002,2002-09-24,0.294,0.364,0.107,0.091
86,sector no restaurado,2002,2002-09-25,0.215,0.267,0.108,0.079
86,sector no restaurado,2002,2002-09-26,0.255,0.328,0.125,0.101
86,sector no restaurado,2002,2002-09-27,0.164,0.192,0.078,0.049
86,sector no restaurado,2002,2002-09-28,0.25,0.313,0.112,0.089
86,sector no restaurado,2002,2002-09-29,,,,
86,sector no restaurado,2002,2002-09-30,0.199,0.262,0.136,0.098
86,sector no restaurado,2002,2002-10-01,0.278,0.343,0.104,0.086
86,sector no restaurado,2002,2002-10-02,0.179,0.236,0.138,0.094
86,sector no restaurado,2002,2002-10-03,0.269,0.344,0.123,0.102
86,sector no restaurado,2002,2002-10-04,0.175,0.221,0.115,0.076
86,sector no restaurado,2002,2002-10-05,0.242,0.316,0.132,0.105
86,sector no restaurado,2002,2002-10-06,0.161,0.194,0.093,0.058
86,sector no restaurado,2002,2002-10-07,0.205,0.271,0.14,0.102
86,sector no restaurado,2002,2002-10-08,0.326,0.398,0.1,0.088
86,sector no restaurado,2002,2002-10-09,0.181,0.24,0.139,0.095
